4K,#genre#
金鹰纪实,http://117.8.140.80:4022/udp/225.1.1.124:5002
快乐英语ABC,http://117.8.140.80:4022/udp/225.1.2.182:5002
乐游,http://117.8.140.80:4022/udp/225.1.1.145:5002
山东教育,http://117.8.140.80:4022/udp/225.1.2.118:5002
生活时尚,http://117.8.140.80:4022/udp/225.1.1.143:5002
生态环境,http://117.8.140.80:4022/udp/225.1.2.201:5002
食全食美,http://117.8.140.80:4022/udp/225.1.1.108:5002
书画频道,http://117.8.140.80:4022/udp/225.1.2.22:5002
陶瓷,http://117.8.140.80:4022/udp/225.1.2.189:5002
文物宝库,http://117.8.140.80:4022/udp/225.1.2.105:5002
银发生活,http://117.8.140.80:4022/udp/225.1.1.157:5002
优优宝贝,http://117.8.140.80:4022/udp/225.1.2.203:5002
中国天气,http://117.8.140.80:4022/udp/225.1.2.120:5002
中华美食,http://117.8.140.80:4022/udp/225.1.1.77:5002
中华特产,http://117.8.140.80:4022/udp/225.1.2.197:5002
CETV1,http://114.100.172.144:4022/udp/238.1.78.158:7136
CETV2,http://114.100.172.144:4022/udp/238.1.78.106:6720
CETV4,http://114.100.172.144:4022/udp/238.1.78.107:6728
茶频道,http://114.100.172.144:4022/udp/238.1.79.30:4352
动漫秀场,http://114.100.172.144:4022/udp/238.1.78.154:7104
纪实人文,http://114.100.172.144:4022/udp/238.1.78.153:7096
金色频道,http://114.100.172.144:4022/udp/238.1.78.76:6480
金鹰纪实,http://114.100.172.144:4022/udp/238.1.79.9:4184
乐游,http://114.100.172.144:4022/udp/238.1.78.151:7080
山东教育,http://114.100.172.144:4022/udp/238.1.78.254:7904
生活时尚,http://114.100.172.144:4022/udp/238.1.78.155:7112
陶瓷,http://114.100.172.144:4022/udp/238.1.78.157:7128
法治天地,http://114.100.172.144:4022/udp/238.1.78.84:6544
CETV早期教育,http://home.wscxy.fun:30100/udp/233.18.204.187:5140
CETV1,http://home.wscxy.fun:30100/udp/233.18.204.98:5140
CETV2,http://home.wscxy.fun:30100/udp/233.18.204.154:5140
CETV4,http://home.wscxy.fun:30100/udp/233.18.204.111:5140
生活时尚,http://home.wscxy.fun:30100/udp/233.18.204.45:5140
乐游,http://home.wscxy.fun:30100/udp/233.18.204.47:5140
纪实科教,http://home.wscxy.fun:30100/udp/239.45.1.14:5140
茶频道,http://home.wscxy.fun:30100/udp/233.18.204.43:5140
法制天地,http://home.wscxy.fun:30100/udp/233.18.204.49:5140
金色学堂,http://home.wscxy.fun:30100/udp/233.18.204.66:5140
金鹰纪实,http://home.wscxy.fun:30100/udp/233.18.204.104:5140
求索纪录,http://jiangxun.sendsmtp.com:40222/udp/239.81.0.153:4056
书画频道,http://211.103.180.178:8234/live_hls/hdmi.m3u8
文物宝库,http://live.dxhmt.cn:9080/19903718786/503136115d714e6796389709a5c74f77.m3u8
中国天气,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
文物宝库,http://cdn.jdshipin.com:8880/hntv.php?id=wwbk
文物宝库,http://web.dnmb.cn/0/p/df/hn/hntv.php?id=wwbk
Xplore,http://xlpore-samsungus.amagi.tv/playlist.m3u8
影视频道,#genre#
大象视界,http://cdn.jdshipin.com:8880/hntv.php?id=xsj
大象视界,http://web.dnmb.cn/0/p/df/hn/hntv.php?id=xsj
经典电影轮播,rtmp://live.gxrb.com.cn/pull/red_movies_0501
重温经典,http://8.138.7.223/tv/cwjd.php
CHC动作电影,http://jxyxnk.x3322.net:4022/udp/239.252.219.85:5140
CHC家庭影院,http://jxyxnk.x3322.net:4022/udp/239.252.219.84:5140
CHC影迷电影,http://jxyxnk.x3322.net:4022/udp/239.252.219.83:5140
动漫秀场,http://jxyxnk.x3322.net:4022/udp/239.252.219.59:5140
都市剧场,http://jxyxnk.x3322.net:4022/udp/239.252.219.225:5140
河南梨园,http://jxyxnk.x3322.net:4022/udp/239.252.220.179:5140
华数精彩影视,http://jxyxnk.x3322.net:4022/udp/239.252.220.223:5140
欢笑剧场,http://jxyxnk.x3322.net:4022/udp/239.252.219.224:5140
嘉佳卡通,http://jxyxnk.x3322.net:4022/udp/239.252.219.92:5140
金鹰卡通,http://jxyxnk.x3322.net:4022/udp/239.252.219.69:5140
卡酷卡通,http://jxyxnk.x3322.net:4022/udp/239.252.219.109:5140
新动漫,http://jxyxnk.x3322.net:4022/udp/239.252.220.132:5140
炫动卡通,http://jxyxnk.x3322.net:4022/udp/239.252.219.43:5140
少儿动画,http://jxyxnk.x3322.net:4022/udp/239.252.220.136:5140
爱大剧,http://jxyxnk.x3322.net:4022/udp/239.252.220.143:5140
爱电影,http://jxyxnk.x3322.net:4022/udp/239.252.220.142:5140
爱综艺,http://jxyxnk.x3322.net:4022/udp/239.252.220.140:5140
收视指南,http://jxyxnk.x3322.net:4022/udp/239.252.220.144:5140
城市剧场,http://jxyxnk.x3322.net:4022/udp/239.252.220.75:5140
碟战剧场,http://jxyxnk.x3322.net:4022/udp/239.252.220.145:5140
动作影院,http://jxyxnk.x3322.net:4022/udp/239.252.220.85:5140
古装剧场,http://jxyxnk.x3322.net:4022/udp/239.252.220.77:5140
家庭影院,http://jxyxnk.x3322.net:4022/udp/239.252.220.86:5140
经典电影,http://jxyxnk.x3322.net:4022/udp/239.252.220.139:5140
军旅剧场,http://jxyxnk.x3322.net:4022/udp/239.252.220.76:5140
魅力时尚,http://jxyxnk.x3322.net:4022/udp/239.252.220.137:5140
热播剧场,http://jxyxnk.x3322.net:4022/udp/239.252.220.138:5140
武侠剧场,http://jxyxnk.x3322.net:4022/udp/239.252.220.88:5140
喜剧影院,http://jxyxnk.x3322.net:4022/udp/239.252.220.79:5140
相声小品,http://jxyxnk.x3322.net:4022/udp/239.252.220.146:5140
音乐现场,http://jxyxnk.x3322.net:4022/udp/239.252.220.87:5140
动画,http://jxyxnk.x3322.net:4022/udp/239.252.219.165:5140
光影,http://jxyxnk.x3322.net:4022/udp/239.252.220.200:5140
精选,http://jxyxnk.x3322.net:4022/udp/239.252.219.161:5140
戏曲,http://jxyxnk.x3322.net:4022/udp/239.252.219.163:5140
星影,http://jxyxnk.x3322.net:4022/udp/239.252.220.210:5140
河南梨园,http://180.105.201.175:9981/udp/239.49.8.193:8000
金鹰卡通,http://180.105.201.175:9981/udp/239.49.8.33:8000
优漫卡通,http://180.105.201.175:9981/udp/239.49.8.119:8000
优漫卡通,http://180.105.201.175:9981/udp/239.49.0.21:8160
谍战剧场,http://liqn.mycloudnas.com:8188/udp/239.77.0.99:5146
谍战剧场,http://liqn.mycloudnas.com:8188/udp/239.77.1.83:5146
经典电影,http://liqn.mycloudnas.com:8188/udp/239.77.0.104:5146
经典电影,http://liqn.mycloudnas.com:8188/udp/239.77.1.89:5146
魅力时尚,http://liqn.mycloudnas.com:8188/udp/239.77.0.110:5146
魅力时尚,http://liqn.mycloudnas.com:8188/udp/239.77.1.88:5146
热播剧场,http://liqn.mycloudnas.com:8188/udp/239.77.0.106:5146
热播剧场,http://liqn.mycloudnas.com:8188/udp/239.77.1.90:5146
少儿动画,http://liqn.mycloudnas.com:8188/udp/239.77.1.91:5146
少儿动画,http://liqn.mycloudnas.com:8188/udp/239.77.0.109:5146
收视指南,http://liqn.mycloudnas.com:8188/udp/239.77.0.111:5146
相声小品,http://liqn.mycloudnas.com:8188/udp/239.77.0.100:5146
相声小品,http://liqn.mycloudnas.com:8188/udp/239.77.1.84:5146
爱大剧,http://liqn.mycloudnas.com:8188/udp/239.77.0.105:5146
爱大剧,http://liqn.mycloudnas.com:8188/udp/239.77.1.82:5146
爱电影,http://liqn.mycloudnas.com:8188/udp/239.77.0.103:5146
爱电影,http://liqn.mycloudnas.com:8188/udp/239.77.1.138:5146
爱综艺,http://liqn.mycloudnas.com:8188/udp/239.77.0.107:5146
爱综艺,http://liqn.mycloudnas.com:8188/udp/239.77.1.78:5146
哈哈炫动,http://liqn.mycloudnas.com:8188/udp/239.77.0.81:5146
哈哈炫动,http://liqn.mycloudnas.com:8188/udp/239.77.1.139:5146
金鹰卡通,http://liqn.mycloudnas.com:8188/udp/239.77.0.164:5146
金鹰卡通,http://liqn.mycloudnas.com:8188/udp/239.77.0.80:5146
金鹰卡通,http://liqn.mycloudnas.com:8188/udp/239.77.1.52:5146
卡酷少儿,http://liqn.mycloudnas.com:8188/udp/239.77.0.79:5146
卡酷少儿,http://liqn.mycloudnas.com:8188/udp/239.77.1.50:5146
新动漫,http://liqn.mycloudnas.com:8188/udp/239.77.1.136:5146
优漫卡通,http://liqn.mycloudnas.com:8188/udp/239.77.0.222:5146
优漫卡通,http://liqn.mycloudnas.com:8188/udp/239.77.1.79:5146
优优宝贝,http://liqn.mycloudnas.com:8188/udp/239.253.43.39:5146
优优宝贝,http://liqn.mycloudnas.com:8188/udp/239.77.1.193:5146
河南梨园,http://liqn.mycloudnas.com:8188/udp/239.77.0.210:5146
河南梨园,http://liqn.mycloudnas.com:8188/udp/239.77.1.100:5146
收视指南,http://bigy.timwin.top:5400/udp/239.3.1.193:8012
城市剧场,http://bigy.timwin.top:5400/udp/239.3.1.67:4120
动作影院,http://bigy.timwin.top:5400/udp/239.3.1.92:4120
都市剧场,http://bigy.timwin.top:5400/udp/239.3.1.203:8001
古早影院,http://bigy.timwin.top:5400/udp/239.3.1.88:4120
古装剧场,http://bigy.timwin.top:5400/udp/239.3.1.69:4120
家庭影院,http://bigy.timwin.top:5400/udp/239.3.1.93:4120
经典电影,http://bigy.timwin.top:5400/udp/239.3.1.195:9024
军旅剧场,http://bigy.timwin.top:5400/udp/239.3.1.68:4120
魅力时尚,http://bigy.timwin.top:5400/udp/239.3.1.196:9012
萌宠TV,http://bigy.timwin.top:5400/udp/239.3.1.102:8001
热播剧场,http://bigy.timwin.top:5400/udp/239.3.1.194:9020
四大名著剧场,http://bigy.timwin.top:5400/udp/239.3.1.85:4120
淘Baby,http://bigy.timwin.top:5400/udp/239.3.1.238:8001
淘电影,http://bigy.timwin.top:5400/udp/239.3.1.250:8001
淘精彩,http://bigy.timwin.top:5400/udp/239.3.1.178:8001
淘剧场,http://bigy.timwin.top:5400/udp/239.3.1.95:8001
淘娱乐,http://bigy.timwin.top:5400/udp/239.3.1.100:8001
武侠剧场,http://bigy.timwin.top:5400/udp/239.3.1.90:4120
喜剧影院,http://bigy.timwin.top:5400/udp/239.3.1.91:4120
戏曲,http://bigy.timwin.top:5400/udp/239.3.1.78:4120
星影,http://bigy.timwin.top:5400/udp/239.3.1.94:4120
动画,http://bigy.timwin.top:5400/udp/239.3.1.80:4120
光影,http://bigy.timwin.top:5400/udp/239.3.1.84:4120
精选,http://bigy.timwin.top:5400/udp/239.3.1.74:4120
音乐现场,http://bigy.timwin.top:5400/udp/239.3.1.70:4120
少儿动画,http://bigy.timwin.top:5400/udp/239.3.1.199:9000
金鹰卡通,http://bigy.timwin.top:5400/udp/239.3.1.51:9252
嘉佳卡通,http://bigy.timwin.top:5400/udp/239.3.1.147:9268
动漫秀场,http://bigy.timwin.top:5400/udp/239.3.1.202:8001
卡酷少儿,http://bigy.timwin.top:5400/udp/239.3.1.189:8000
北京影视,http://bigy.timwin.top:5400/udp/239.3.1.158:8000
北京文艺,http://bigy.timwin.top:5400/udp/239.3.1.242:8000
中国蓝直播,http://47.110.243.216:7088/udp/233.50.201.108:5140
轮播频道,http://47.110.243.216:7088/udp/233.50.201.116:5140
轮播频道,http://47.110.243.216:7088/udp/233.50.201.117:5140
动漫秀场,http://47.110.243.216:7088/udp/233.50.200.12:5140
动漫秀场,http://47.110.243.216:7088/udp/233.50.201.184:5140
都市剧场,http://47.110.243.216:7088/udp/233.50.200.11:5140
都市剧场,http://47.110.243.216:7088/udp/233.50.201.190:5140
哈哈炫动,http://47.110.243.216:7088/udp/233.50.201.74:5140
欢笑剧场,http://47.110.243.216:7088/udp/233.50.200.229:5140
欢笑剧场,http://47.110.243.216:7088/udp/233.50.201.189:5140
金鹰卡通,http://47.110.243.216:7088/udp/233.50.201.73:5140
卡酷少儿,http://47.110.243.216:7088/udp/233.50.202.33:5140
CHC影迷电影,http://117.8.140.80:4022/udp/225.1.1.214:5002
CHC家庭影院,http://117.8.140.80:4022/udp/225.1.1.213:5002
CHC动作电影,http://117.8.140.80:4022/udp/225.1.1.215:5002
动漫秀场,http://117.8.140.80:4022/udp/225.1.1.134:5002
都市剧场,http://117.8.140.80:4022/udp/225.1.1.146:5002
哈哈炫动,http://117.8.140.80:4022/udp/225.1.1.62:5002
河南梨园,http://117.8.140.80:4022/udp/225.1.2.104:5002
欢笑剧场,http://117.8.140.80:4022/udp/225.1.1.139:5002
金鹰卡通,http://117.8.140.80:4022/udp/225.1.2.236:5002
经典老片场,http://117.8.140.80:4022/udp/225.1.1.244:5002
经典重温,http://117.8.140.80:4022/udp/225.1.2.122:5002
精彩影视,http://117.8.140.80:4022/udp/225.1.1.141:5002
卡酷少儿,http://117.8.140.80:4022/udp/225.1.1.58:5002
曲艺大观,http://117.8.140.80:4022/udp/225.1.2.53:5002
新动漫,http://117.8.140.80:4022/udp/225.1.1.216:5002
都市剧场,http://114.100.172.144:4022/udp/238.1.78.74:6464
哈哈炫动,http://114.100.172.144:4022/udp/238.1.78.82:6528
金鹰卡通,http://114.100.172.144:4022/udp/238.1.78.100:6672
卡酷少儿,http://114.100.172.144:4022/udp/238.1.78.97:6648
七彩戏剧,http://114.100.172.144:4022/udp/238.1.78.85:6552
CHC影迷电影,http://home.wscxy.fun:30100/udp/233.18.204.175:5140
CHC家庭影院,http://home.wscxy.fun:30100/udp/233.18.204.173:5140
CHC动作电影,http://home.wscxy.fun:30100/udp/233.18.204.174:5140
动漫秀场,http://home.wscxy.fun:30100/udp/233.18.204.46:5140
都市剧场,http://home.wscxy.fun:30100/udp/233.18.204.48:5140
哈哈炫动,http://home.wscxy.fun:30100/udp/233.18.204.54:5140
欢笑剧场,http://home.wscxy.fun:30100/udp/233.18.204.50:5140
嘉佳卡通,http://home.wscxy.fun:30100/udp/233.18.204.151:5140
金鹰卡通,http://home.wscxy.fun:30100/udp/233.18.204.113:5140
卡酷少儿,http://home.wscxy.fun:30100/udp/233.18.204.109:5140
东方影视,http://116.233.24.10:4022/rtp/233.18.204.55:5140
东方都市,http://home.wscxy.fun:30100/udp/233.18.204.53:5140
CHC动作电影,http://jiangxun.sendsmtp.com:40222/udp/239.81.0.239:4056
CHC家庭影院,http://jiangxun.sendsmtp.com:40222/udp/239.81.0.238:4056
CHC影迷电影,http://jiangxun.sendsmtp.com:40222/udp/239.81.0.240:4056
长影频道,http://tpc.x3322.net:9901/tsfile/live/1010_1.m3u8
岭南戏曲,http://67.220.71.199:2347/livehttpplay?channel_id=20142
广东珠江,http://67.220.71.199:2347/livehttpplay?channel_id=20144
体育频道,#genre#
车迷频道,http://jxyxnk.x3322.net:4022/udp/239.252.220.215:5140
快乐垂钓,http://jxyxnk.x3322.net:4022/udp/239.252.220.177:5140
汽摩频道,http://jxyxnk.x3322.net:4022/udp/239.252.220.181:5140
四海钓鱼,http://jxyxnk.x3322.net:4022/udp/239.252.220.214:5140
武术世界,http://jxyxnk.x3322.net:4022/udp/239.252.220.180:5140
先锋乒羽,http://jxyxnk.x3322.net:4022/udp/239.252.219.184:5140
游戏风云,http://jxyxnk.x3322.net:4022/udp/239.252.219.60:5140
爱体育,http://jxyxnk.x3322.net:4022/udp/239.252.220.141:5140
爱体育,http://jxyxnk.x3322.net:4022/udp/239.252.220.211:5140
高网,http://jxyxnk.x3322.net:4022/udp/239.252.220.204:5140
台球,http://jxyxnk.x3322.net:4022/udp/239.252.220.201:5140
武术,http://jxyxnk.x3322.net:4022/udp/239.252.220.203:5140
足球,http://jxyxnk.x3322.net:4022/udp/239.252.220.205:5140
快乐垂钓,http://180.105.201.175:9981/udp/239.49.0.114:8000
篮球世界,http://180.105.201.175:9981/udp/239.49.8.105:8000
武术世界,http://180.105.201.175:9981/udp/239.49.0.205:8000
先锋乒羽,http://180.105.201.175:9981/udp/239.49.0.145:8000
羽毛球直播,http://180.105.201.175:9981/udp/239.49.8.104:8000
CBA直播1,http://180.105.201.175:9981/udp/239.49.8.91:8000
CBA直播2,http://180.105.201.175:9981/udp/239.49.8.97:8000
CBA直播3,http://180.105.201.175:9981/udp/239.49.8.93:8000
CBA直播4,http://180.105.201.175:9981/udp/239.49.8.94:8000
CBA直播5,http://180.105.201.175:9981/udp/239.49.8.95:8000
CBA直播6,http://180.105.201.175:9981/udp/239.49.8.96:8000
CBA直播7,http://180.105.201.175:9981/udp/239.49.8.97:8000
CBA直播8,http://180.105.201.175:9981/udp/239.49.8.98:8000
快乐垂钓,http://liqn.mycloudnas.com:8188/udp/239.77.0.145:5146
快乐垂钓,http://liqn.mycloudnas.com:8188/udp/239.77.1.119:5146
四海钓鱼,http://liqn.mycloudnas.com:8188/udp/239.77.1.137:5146
天元围棋,http://liqn.mycloudnas.com:8188/udp/239.253.43.98:5146
武术世界,http://liqn.mycloudnas.com:8188/udp/239.77.0.216:5146
武术世界,http://liqn.mycloudnas.com:8188/udp/239.77.1.108:5146
先锋乒羽,http://liqn.mycloudnas.com:8188/udp/239.77.1.208:5146
游戏竞技,http://liqn.mycloudnas.com:8188/udp/239.77.0.211:5146
汽摩频道,http://liqn.mycloudnas.com:8188/udp/239.77.0.209:5146
汽摩频道,http://liqn.mycloudnas.com:8188/udp/239.77.1.205:5146
爱体育,http://liqn.mycloudnas.com:8188/udp/239.77.0.108:5146
爱体育,http://liqn.mycloudnas.com:8188/udp/239.77.0.176:5146
爱体育,http://liqn.mycloudnas.com:8188/udp/239.77.1.116:5146
爱体育,http://liqn.mycloudnas.com:8188/udp/239.77.1.77:5146
睛彩广场舞,http://bigy.timwin.top:5400/udp/239.3.1.128:8001
睛彩竞技,http://bigy.timwin.top:5400/udp/239.3.1.125:8001
睛彩篮球,http://bigy.timwin.top:5400/udp/239.3.1.126:8001
睛彩青少,http://bigy.timwin.top:5400/udp/239.3.1.127:8001
快乐垂钓,http://bigy.timwin.top:5400/udp/239.3.1.164:8001
魅力足球,http://bigy.timwin.top:5400/udp/239.3.1.201:8001
游戏风云,http://bigy.timwin.top:5400/udp/239.3.1.205:8001
武术,http://bigy.timwin.top:5400/udp/239.3.1.87:4120
足球,http://bigy.timwin.top:5400/udp/239.3.1.89:4120
游戏风云,http://47.110.243.216:7088/udp/233.50.200.14:5140
游戏风云,http://47.110.243.216:7088/udp/233.50.201.183:5140
快乐垂钓,http://47.110.243.216:7088/udp/233.50.200.123:5140
快乐垂钓,http://47.110.243.216:7088/udp/233.50.201.109:5140
新视觉,http://47.110.243.216:7088/udp/233.50.201.244:5140
睛彩青少,http://47.110.243.216:7088/udp/233.50.202.28:5140
睛彩青少,http://47.110.243.216:7088/udp/233.50.201.195:5140
睛彩篮球,http://47.110.243.216:7088/udp/233.50.202.27:5140
睛彩篮球,http://47.110.243.216:7088/udp/233.50.201.194:5140
睛彩竞技,http://47.110.243.216:7088/udp/233.50.202.26:5140
睛彩竞技,http://47.110.243.216:7088/udp/233.50.201.193:5140
睛彩广场舞,http://47.110.243.216:7088/udp/233.50.202.29:5140
睛彩广场舞,http://47.110.243.216:7088/udp/233.50.201.226:5140
车迷频道,http://117.8.140.80:4022/udp/225.1.2.199:5002
劲爆体育,http://117.8.140.80:4022/udp/225.1.1.136:5002
快乐垂钓,http://117.8.140.80:4022/udp/225.1.2.18:5002
魅力足球,http://117.8.140.80:4022/udp/225.1.1.137:5002
汽摩频道,http://117.8.140.80:4022/udp/225.1.1.205:5002
四海钓鱼,http://117.8.140.80:4022/udp/225.1.2.202:5002
武术世界,http://117.8.140.80:4022/udp/225.1.2.129:5002
先锋乒羽,http://117.8.140.80:4022/udp/225.1.1.219:5002
游戏风云,http://117.8.140.80:4022/udp/225.1.1.135:5002
羽球精品赛事,http://117.8.140.80:4022/udp/225.1.2.1:5002
足球,http://117.8.140.80:4022/udp/225.1.1.105:5002
快乐垂钓,http://114.100.172.144:4022/udp/238.1.79.31:4360
体育赛事,http://114.100.172.144:4022/udp/238.1.78.33:6192
游戏风云,http://114.100.172.144:4022/udp/238.1.78.81:6520
中甲联赛,http://114.100.172.144:4022/udp/238.1.79.39:4424
安徽体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
北京体育,http://beijinglive.online.domybox.com:91/live/BTVTYhd-8M/live.m3u8
广东体育,http://liqn.mycloudnas.com:8188/udp/239.77.0.112:5146
广东体育,http://liqn.mycloudnas.com:8188/udp/239.77.0.168:5146
江苏体育,http://180.105.201.175:9981/udp/239.49.0.19:8144
江苏体育,http://180.105.201.175:9981/udp/239.49.8.117:8000
深圳体育,http://liqn.mycloudnas.com:8188/udp/239.77.1.128:5146
深圳体育,http://liqn.mycloudnas.com:8188/udp/239.77.1.140:5146
北京体育,http://bigy.timwin.top:5400/udp/239.3.1.243:8000
安徽体育,http://114.100.172.144:4022/udp/238.1.79.41:4440
五星体育,http://home.wscxy.fun:30100/udp/233.18.204.58:5140
快乐垂钓,http://home.wscxy.fun:30100/udp/233.18.204.42:5140
游戏风云,http://home.wscxy.fun:30100/udp/233.18.204.44:5140
武术世界,http://live.dxhmt.cn:9080/live/yshnpre.m3u8
广东体育,http://67.220.71.199:2347/livehttpplay?channel_id=20130
广东体育,http://67.220.71.199:2347/livehttpplay?channel_id=30031
广东体育,http://67.220.71.199:2347/livehttpplay?channel_id=12028
博斯网球,http://67.220.71.199:2347/livehttpplay?channel_id=42026
RedBull Sport,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
RedBull Sport,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
PAC12 Insider,https://pac12-samsungus.amagi.tv/playlist.m3u8
Sports Grid,https://sportsgrid-samsungus.amagi.tv/playlist.m3u8
Tennis Channel (UK),https://tennischannel-int-samsunguk.amagi.tv/playlist.m3u8
WWE,https://d2p372oxiwmcn1.cloudfront.net/hls/main.m3u8
广播频道,#genre#
浙江新闻,http://47.110.243.216:7088/udp/233.50.201.80:5140
浙江之声,http://47.110.243.216:7088/udp/233.50.201.79:5140
城市之声,http://47.110.243.216:7088/udp/233.50.201.85:5140
交通之声,http://47.110.243.216:7088/udp/233.50.201.83:5140
经济频道,http://47.110.243.216:7088/udp/233.50.201.81:5140
旅游之声,http://47.110.243.216:7088/udp/233.50.201.84:5140
民生资讯,http://47.110.243.216:7088/udp/233.50.201.86:5140
音乐调频,http://47.110.243.216:7088/udp/233.50.201.82:5140
天津新闻,http://117.8.140.80:4022/udp/225.1.1.173:5002
天津滨海,http://117.8.140.80:4022/udp/225.1.1.178:5002
天津交通,http://117.8.140.80:4022/udp/225.1.1.175:5002
天津经济,http://117.8.140.80:4022/udp/225.1.1.172:5002
天津生活,http://117.8.140.80:4022/udp/225.1.1.174:5002
天津文艺,http://117.8.140.80:4022/udp/225.1.1.171:5002
天津相声,http://117.8.140.80:4022/udp/225.1.1.176:5002
天津小说,http://117.8.140.80:4022/udp/225.1.1.177:5002
天津音乐,http://117.8.140.80:4022/udp/225.1.1.179:5002
天津经典音乐,http://117.8.140.80:4022/udp/225.1.1.180:5002
浙江频道,#genre#
浙江卫视4K,https://ali-xwl.cztv.com/live/channel4k2160p.m3u8
浙江卫视4K,https://play-qukan.cztv.com/live/1758879019692345.m3u8
浙江卫视4K,http://play-qukan.cztv.com/live/1758879019692345.m3u8
浙江新闻,http://47.110.243.216:7088/udp/233.50.201.34:5140
浙江新闻,http://47.110.243.216:7088/udp/233.50.201.137:5140
浙江教育,http://47.110.243.216:7088/udp/233.50.201.134:5140
浙江经视,http://47.110.243.216:7088/udp/233.50.201.29:5140
浙江民生,http://47.110.243.216:7088/udp/233.50.201.136:5140
浙江民生,http://47.110.243.216:7088/udp/233.50.201.32:5140
浙江钱江,http://47.110.243.216:7088/udp/233.50.201.28:5140
浙江钱江,http://47.110.243.216:7088/udp/233.50.201.132:5140
浙江少儿,http://47.110.243.216:7088/udp/233.50.201.138:5140
浙江少儿,http://47.110.243.216:7088/udp/233.50.201.33:5140
浙江生活,http://47.110.243.216:7088/udp/233.50.201.133:5140
浙江影视,http://47.110.243.216:7088/udp/233.50.201.30:5140
浙江纪录,http://47.110.243.216:7088/udp/233.50.202.25:5140
杭州导视,http://47.110.243.216:7088/udp/233.50.201.182:5140
杭州明珠,http://47.110.243.216:7088/udp/233.50.201.174:5140
杭州青少,http://47.110.243.216:7088/udp/233.50.201.177:5140
杭州生活,http://47.110.243.216:7088/udp/233.50.201.175:5140
杭州影视,http://47.110.243.216:7088/udp/233.50.201.176:5140
杭州综合,http://47.110.243.216:7088/udp/233.50.201.173:5140
宁波综合,http://47.110.243.216:7088/udp/233.50.201.168:5140
宁波影视,http://47.110.243.216:7088/udp/233.50.201.180:5140
宁波文体,http://47.110.243.216:7088/udp/233.50.201.179:5140
宁波生活,http://47.110.243.216:7088/udp/233.50.201.178:5140
宁波少儿,http://47.110.243.216:7088/udp/233.50.201.181:5140
绍兴综合,http://47.110.243.216:7088/udp/233.50.201.156:5140
嘉兴综合,http://47.110.243.216:7088/udp/233.50.201.163:5140
衢州公共,http://47.110.243.216:7088/udp/233.50.202.12:5140
衢州综合,http://47.110.243.216:7088/udp/233.50.202.11:5140
温州综合,http://47.110.243.216:7088/udp/233.50.201.87:5140
音乐频道,#genre#
TV HD,http://104.250.145.6/livehttpplay?channel_id=16504
MTV LIVE HD,http://nor1live.win:80/livehttpplay?channel_id=23081
Первый Музыкальный,http://hz1.teleport.cc/HLS/HD.m3u8
AMC音乐,https://AMChls.wns.live/hls/stream.m3u8
音乐欣赏,http://61.221.215.25:8800/hls/49/index.m3u8
AlbKanale Music TV,https://albportal.net/albkanalemusic.m3u8
Cadena Elite,https://cloudvideo.servers10.com:8081/8004/index.m3u8
Company TV,https://5929b138b139d.streamlock.net/CompanyTV/smil:CompanyTV.smil/master.m3u8
Euro Indie Music Chart TV,http://178.33.224.197:1935/euroindiemusic/euroindiemusic/playlist.m3u8
Global TV,https://stmv.video.gmpro.top/global/global/playlist.m3u8
KRONE HIT,https://bitcdn-kronehit.bitmovin.com/v2/hls/chunklist_b1628000.m3u8
Radio Contact,https://contact-live-hls.akamaized.net/hls/live/2038650/CONTACT-Live-HLS/master.m3u8
Radiom20,https://4c4b867c89244861ac216426883d1ad0.msvdn.net/live/S62628868/uhdWBlkC1AoO/playlist.m3u8
Retro,http://stream.mediawork.cz/retrotv/retrotvHQ1/playlist.m3u8
Trace Urban HD,https://lightning-traceurban-samsungau.amagi.tv/playlist.m3u8
TVM3,https://edge19.vedge.infomaniak.com/livecast/tvm3/chunklist_w296076437.m3u8
TVM3,https://tvm3.vedge.infomaniak.com/livecast/tvm3/playlist.m3u8
V2Beat,http://de1se01.v2beat.live:80/chunks.m3u8
Страна FM,http://live.stranafm.cdnvideo.ru/stranafm/stranafm_hd.sdp/playlist.m3u8
Ocko Expres,http://ocko-live.ssl.cdn.cra.cz/channels/ocko_expres/playlist/cze/live_hq.m3u8
Ocko Gold,http://ocko-live.ssl.cdn.cra.cz/channels/ocko_gold/playlist/cze/live_hq.m3u8
Ocko TV,http://ocko-live.ssl.cdn.cra.cz/channels/ocko/playlist/cze/live_hq.m3u8
宗教频道,#genre#
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/playlist.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
唯心电视,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
唯心电视,https://5ddce30eb4b55.streamlock.net/wxtv/wxtvnow.stream/playlist.m3u8
生命电视,http://211.73.19.201/live/AB167E56-808C-81D4-6471-76DC400D5192.m3u8?fmt=x264_1200K_ts&cpid=admin&size=1920X1080
